Dem_poll,Rep_poll,Undecided,sample_size,mean_days_to_election,start_days_to_election,end_days_to_election,state,year,state_year,pollster,state_year_id,year_id,result_margin6,rmargin_year,rmargin_year_id,pollster_grp,pollster_id,pid,Dem_vote,Rep_vote,poll_error
56,39,5,500,NA,NA,22,illinois,2008,illinois_2008,Rasmussen,82,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1072,61.83,36.73,0.037859919685577614
45,50,5,600,NA,NA,1,indiana,2008,indiana_2008,Zogby,83,2,Close margin,Close margin 2008,2,Zogby,40,1073,49.84,48.81,0.031536265905513894
49,48,3,2634,NA,NA,2,indiana,2008,indiana_2008,PublicPolicyPolling,83,2,Close margin,Close margin 2008,2,PublicPolicyPolling,22,1074,49.84,48.81,6.58372565719989e-5
44,49,7,600,NA,NA,2,indiana,2008,indiana_2008,Zogby,83,2,Close margin,Close margin 2008,2,Zogby,40,1075,49.84,48.81,0.032102196861937216
48,48,3,600,NA,NA,4,indiana,2008,indiana_2008,ARG,83,2,Close margin,Close margin 2008,2,ARG,3,1076,49.84,48.81,0.0052204764318297125
47,47,3,900,NA,NA,5,indiana,2008,indiana_2008,SurveyUSA,83,2,Close margin,Close margin 2008,2,SurveyUSA,33,1077,49.84,48.81,0.0052204764318297125
46,45,6,500,NA,NA,6,indiana,2008,indiana_2008,Selzer&Co,83,2,Close margin,Close margin 2008,2,Selzer&Co,28,1078,49.84,48.81,-2.7402906267576244e-4
46,49,4,500,NA,NA,6,indiana,2008,indiana_2008,Rasmussen,83,2,Close margin,Close margin 2008,2,Rasmussen,25,1079,49.84,48.81,0.021009950116040288
47,47,3,800,NA,NA,7,indiana,2008,indiana_2008,Research2000,83,2,Close margin,Close margin 2008,2,Research2000,27,1080,49.84,48.81,0.0052204764318297125
48,47,5,600,NA,NA,8,indiana,2008,indiana_2008,Research2000,83,2,Close margin,Close margin 2008,2,Research2000,27,1081,49.84,48.81,-4.268146290714592e-5
44,50,6,601,NA,NA,9,indiana,2008,indiana_2008,Zogby,83,2,Close margin,Close margin 2008,2,Zogby,40,1082,49.84,48.81,0.03713537004885098
45,47,8,600,NA,NA,11,indiana,2008,indiana_2008,GaugeMarketResearch,83,2,Close margin,Close margin 2008,2,0_None,1,1083,49.84,48.81,0.016090041649221065
51,42,6,586,NA,NA,13,indiana,2008,indiana_2008,UniversityofWisconsin,83,2,Close margin,Close margin 2008,2,UniversityofWisconsin,36,1084,49.84,48.81,-0.04316662034236385
49,45,3,631,NA,NA,13,indiana,2008,indiana_2008,SurveyUSA,83,2,Close margin,Close margin 2008,2,SurveyUSA,33,1085,49.84,48.81,-0.016056119312851114
48,46,6,1411,NA,NA,16,indiana,2008,indiana_2008,PublicPolicyPolling,83,2,Close margin,Close margin 2008,2,PublicPolicyPolling,22,1086,49.84,48.81,-0.005417821440510728
43,50,4,500,NA,NA,27,indiana,2008,indiana_2008,Rasmussen,83,2,Close margin,Close margin 2008,2,Rasmussen,25,1087,49.84,48.81,0.04285488503398022
46,51,3,677,NA,NA,29,indiana,2008,indiana_2008,CNN/Time,83,2,Close margin,Close margin 2008,2,CNN/Time,5,1088,49.84,48.81,0.030993672308118392
46,46,8,800,NA,NA,32,indiana,2008,indiana_2008,Research2000,83,2,Close margin,Close margin 2008,2,Research2000,27,1089,49.84,48.81,0.0052204764318297125
45,46,6,600,NA,NA,35,indiana,2008,indiana_2008,Research2000,83,2,Close margin,Close margin 2008,2,Research2000,27,1090,49.84,48.81,0.010714981926335188
54,37,6,814,NA,NA,4,iowa,2008,iowa_2008,Selzer&Co,84,2,Strong Rep.,Strong Rep. 2008,10,Selzer&Co,28,1091,53.93,44.39,-0.04489154051806621
53,39,5,600,NA,NA,6,iowa,2008,iowa_2008,Research2000,84,2,Strong Rep.,Strong Rep. 2008,10,Research2000,27,1092,53.93,44.39,-0.027571903633211936
55,40,2,658,NA,NA,6,iowa,2008,iowa_2008,SurveyUSA,84,2,Strong Rep.,Strong Rep. 2008,10,SurveyUSA,33,1093,53.93,44.39,-0.030432315532525456
52,42,5,645,NA,NA,11,iowa,2008,iowa_2008,MaristCollege,84,2,Strong Rep.,Strong Rep. 2008,10,MaristCollege,16,1094,53.93,44.39,-0.00467643647317495
52,44,3,500,NA,NA,12,iowa,2008,iowa_2008,Rasmussen,84,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1095,53.93,44.39,0.006848386221860514
51,40,9,625,NA,NA,12,iowa,2008,iowa_2008,MasonDixon,84,2,Strong Rep.,Strong Rep. 2008,10,MasonDixon,17,1096,53.93,44.39,-0.011924507551033248
52,39,7,586,NA,NA,13,iowa,2008,iowa_2008,UniversityofWisconsin,84,2,Strong Rep.,Strong Rep. 2008,10,UniversityofWisconsin,36,1097,53.93,44.39,-0.022913518540044253
54,39,4,600,NA,NA,13,iowa,2008,iowa_2008,Research2000,84,2,Strong Rep.,Strong Rep. 2008,10,Research2000,27,1098,53.93,44.39,-0.032130108401795365
54,41,2,692,NA,NA,26,iowa,2008,iowa_2008,SurveyUSA,84,2,Strong Rep.,Strong Rep. 2008,10,SurveyUSA,33,1099,53.93,44.39,-0.01990599974305174
55,39,6,600,NA,NA,35,iowa,2008,iowa_2008,Research2000,84,2,Strong Rep.,Strong Rep. 2008,10,Research2000,27,1100,53.93,44.39,-0.03659133009019622
40,56,2,616,NA,NA,3,kentucky,2008,kentucky_2008,SurveyUSA,85,2,Strong Dem.,Strong Dem. 2008,6,SurveyUSA,33,1101,41.15,57.37,0.001015022330491333
39,56,2,600,NA,NA,6,kentucky,2008,kentucky_2008,Research2000,85,2,Strong Dem.,Strong Dem. 2008,6,Research2000,27,1102,41.15,57.37,0.007155373207684224
43,55,1,500,NA,NA,6,kentucky,2008,kentucky_2008,Rasmussen,85,2,Strong Dem.,Strong Dem. 2008,6,Rasmussen,25,1103,41.15,57.37,-0.021093821206923713
42,51,7,817,NA,NA,6,kentucky,2008,kentucky_2008,MasonDixon,85,2,Strong Dem.,Strong Dem. 2008,6,MasonDixon,17,1104,41.15,57.37,-0.03393121422864853
39,55,6,600,NA,NA,14,kentucky,2008,kentucky_2008,Research2000,85,2,Strong Dem.,Strong Dem. 2008,6,Research2000,27,1105,41.15,57.37,0.0027880719758813788
44,52,3,500,NA,NA,14,kentucky,2008,kentucky_2008,Rasmussen,85,2,Strong Dem.,Strong Dem. 2008,6,Rasmussen,25,1106,41.15,57.37,-0.04065164433617541
41,54,3,535,NA,NA,15,kentucky,2008,kentucky_2008,SurveyUSA,85,2,Strong Dem.,Strong Dem. 2008,6,SurveyUSA,33,1107,41.15,57.37,-0.0138972583712631
39,53,5,600,NA,NA,19,kentucky,2008,kentucky_2008,Research2000,85,2,Strong Dem.,Strong Dem. 2008,6,Research2000,27,1108,41.15,57.37,-0.006231354481102902
42,52,6,500,NA,NA,35,kentucky,2008,kentucky_2008,Rasmussen,85,2,Strong Dem.,Strong Dem. 2008,6,Rasmussen,25,1109,41.15,57.37,-0.02912682164113989
54,39,3,642,NA,NA,15,maine,2008,maine_2008,SurveyUSA,86,2,Strong Rep.,Strong Rep. 2008,10,SurveyUSA,33,1110,57.71,40.38,0.007692080018679381
56,35,9,443,NA,NA,16,maine,2008,maine_2008,CriticalInsights,86,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1111,57.71,40.38,-0.027047374075613417
51,39,8,400,NA,NA,19,maine,2008,maine_2008,SMSResearch,86,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1112,57.71,40.38,0.021670574642335294
53,38,4,600,NA,NA,20,maine,2008,maine_2008,Research2000,86,2,Strong Rep.,Strong Rep. 2008,10,Research2000,27,1113,57.71,40.38,0.005919658891419544
52,35,13,600,NA,NA,33,maine,2008,maine_2008,DemocraticSenatorialCampaignCommittee,86,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1114,57.71,40.38,-0.009363908116285402
51,46,1,500,NA,NA,33,maine,2008,maine_2008,Rasmussen,86,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1115,57.71,40.38,0.06256404543271327
56,39,2,658,NA,NA,7,massachusetts,2008,massachusetts_2008,SurveyUSA,87,2,Strong Rep.,Strong Rep. 2008,10,SurveyUSA,33,1116,61.8,35.99,0.04249277452758593
53,34,7,400,NA,NA,13,massachusetts,2008,massachusetts_2008,SuffolkUniversity,87,2,Strong Rep.,Strong Rep. 2008,10,SuffolkUniversity,31,1117,61.8,35.99,0.022771056439261694
59,35,1,624,NA,NA,21,massachusetts,2008,massachusetts_2008,SurveyUSA,87,2,Strong Rep.,Strong Rep. 2008,10,SurveyUSA,33,1118,61.8,35.99,0.004306884270027123
62,34,4,500,NA,NA,22,massachusetts,2008,massachusetts_2008,Rasmussen,87,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1119,61.8,35.99,-0.013866874595221068
56,37,7,408,NA,NA,29,massachusetts,2008,massachusetts_2008,WesternNewEnglandCollege,87,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1120,61.8,35.99,0.029815921103703624
53,37,10,616,NA,NA,4,michigan,2008,michigan_2008,Selzer&Co,88,2,Strong Rep.,Strong Rep. 2008,10,Selzer&Co,28,1121,57.33,40.89,-0.0051992126518699555
55,42,3,1532,NA,NA,5,michigan,2008,michigan_2008,PublicPolicyPolling,88,2,Strong Rep.,Strong Rep. 2008,10,PublicPolicyPolling,22,1122,57.33,40.89,0.01667936695866845
54,41,3,1200,NA,NA,6,michigan,2008,michigan_2008,StrategicVision,88,2,Strong Rep.,Strong Rep. 2008,10,StrategicVision,30,1123,57.33,40.89,0.015268623605440013
50,38,10,600,NA,NA,7,michigan,2008,michigan_2008,EPICMRA,88,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1124,57.33,40.89,0.015507858055200774
53,43,4,500,NA,NA,7,michigan,2008,michigan_2008,Rasmussen,88,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1125,57.33,40.89,0.031606342903685636
51,37,10,400,NA,NA,13,michigan,2008,michigan_2008,EPICMRA,88,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1126,57.33,40.89,0.00414422169156442
58,36,5,562,NA,NA,13,michigan,2008,michigan_2008,UniversityofWisconsin,88,2,Strong Rep.,Strong Rep. 2008,10,UniversityofWisconsin,36,1127,57.33,40.89,-0.03333160035872573
54,38,7,1043,NA,NA,23,michigan,2008,michigan_2008,Quinnipiac,88,2,Strong Rep.,Strong Rep. 2008,10,Quinnipiac,24,1128,57.33,40.89,-0.0032668455021114817
56,40,1,500,NA,NA,27,michigan,2008,michigan_2008,Rasmussen,88,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1129,57.33,40.89,3.563429036856358e-4
55,37,7,1122,NA,NA,28,michigan,2008,michigan_2008,Quinnipiac,88,2,Strong Rep.,Strong Rep. 2008,10,Quinnipiac,24,1130,57.33,40.89,-0.014136410719502779
45,33,22,1010,NA,NA,30,michigan,2008,michigan_2008,TheDetroitNews,88,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1131,57.33,40.89,0.006766599313942023
44,39,13,600,NA,NA,31,michigan,2008,michigan_2008,DennoNoor,88,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1132,57.33,40.89,0.05356919430930812
51,41,8,731,NA,NA,34,michigan,2008,michigan_2008,PublicPolicyPolling,88,2,Strong Rep.,Strong Rep. 2008,10,PublicPolicyPolling,22,1133,57.33,40.89,0.02934185015006241
49,46,2,669,NA,NA,3,minnesota,2008,minnesota_2008,SurveyUSA,89,2,Strong Rep.,Strong Rep. 2008,10,SurveyUSA,33,1134,54.06,43.82,0.036519476050158095
53,42,5,933,NA,NA,4,minnesota,2008,minnesota_2008,StarTribune/ISG,89,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1135,54.06,43.82,-0.005585787107736662
57,41,3,1050,NA,NA,5,minnesota,2008,minnesota_2008,PublicPolicyPolling,89,2,Strong Rep.,Strong Rep. 2008,10,PublicPolicyPolling,22,1136,54.06,43.82,-0.029323703326855854
53,38,5,600,NA,NA,6,minnesota,2008,minnesota_2008,Research2000,89,2,Strong Rep.,Strong Rep. 2008,10,Research2000,27,1137,54.06,43.82,-0.030108632683213787
56,37,6,451,NA,NA,7,minnesota,2008,minnesota_2008,HumphreyInstitute,89,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1138,54.06,43.82,-0.04984158790004001
55,43,2,500,NA,NA,7,minnesota,2008,minnesota_2008,Rasmussen,89,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1139,54.06,43.82,-0.008915540061549765
48,40,12,625,NA,NA,7,minnesota,2008,minnesota_2008,MasonDixon,89,2,Strong Rep.,Strong Rep. 2008,10,MasonDixon,17,1140,54.06,43.82,0.006854404279823145
42,37,21,509,NA,NA,13,minnesota,2008,minnesota_2008,St.CloudStateUniversity,89,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1141,54.06,43.82,0.02066338011411545
57,38,3,583,NA,NA,13,minnesota,2008,minnesota_2008,UniversityofWisconsin,89,2,Strong Rep.,Strong Rep. 2008,10,UniversityofWisconsin,36,1142,54.06,43.82,-0.04769105026563136
56,41,3,500,NA,NA,13,minnesota,2008,minnesota_2008,Rasmussen,89,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1143,54.06,43.82,-0.025010637894497367
50,44,3,655,NA,NA,17,minnesota,2008,minnesota_2008,SurveyUSA,89,2,Strong Rep.,Strong Rep. 2008,10,SurveyUSA,33,1144,54.06,43.82,0.020394056117347348
52,41,7,1049,NA,NA,18,minnesota,2008,minnesota_2008,StarTribune/ISG,89,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1145,54.06,43.82,-0.006830835211867947
52,39,5,600,NA,NA,20,minnesota,2008,minnesota_2008,Research2000,89,2,Strong Rep.,Strong Rep. 2008,10,Research2000,27,1146,54.06,43.82,-0.019119621694202837
51,40,7,1019,NA,NA,23,minnesota,2008,minnesota_2008,Quinnipiac,89,2,Strong Rep.,Strong Rep. 2008,10,Quinnipiac,24,1147,54.06,43.82,-0.008130610705191832
52,45,2,500,NA,NA,28,minnesota,2008,minnesota_2008,Rasmussen,89,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1148,54.06,43.82,0.01622647550756451
51,43,5,1076,NA,NA,28,minnesota,2008,minnesota_2008,Quinnipiac,89,2,Strong Rep.,Strong Rep. 2008,10,Quinnipiac,24,1149,54.06,43.82,0.009755758245006907
47,46,6,600,NA,NA,28,minnesota,2008,minnesota_2008,ARG,89,2,Strong Rep.,Strong Rep. 2008,10,ARG,3,1150,54.06,43.82,0.046932605648347114
54,40,4,418,NA,NA,30,minnesota,2008,minnesota_2008,HumphreyInstitute,89,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1151,54.06,43.82,-0.02215913537201436
55,37,8,1084,NA,NA,33,minnesota,2008,minnesota_2008,StarTribune/ISG,89,2,Strong Rep.,Strong Rep. 2008,10,0_None,1,1152,54.06,43.82,-0.045517137222153115
46,47,3,725,NA,NA,34,minnesota,2008,minnesota_2008,SurveyUSA,89,2,Strong Rep.,Strong Rep. 2008,10,SurveyUSA,33,1153,54.06,43.82,0.057685293820390116
54,43,3,849,NA,NA,35,minnesota,2008,minnesota_2008,CNN/Time,89,2,Strong Rep.,Strong Rep. 2008,10,CNN/Time,5,1154,54.06,43.82,-0.004392081193466457
40,53,4,600,NA,NA,6,mississippi,2008,mississippi_2008,Research2000,90,2,Strong Dem.,Strong Dem. 2008,6,Research2000,27,1155,43,56.17,0.0034913437444770157
45,53,1,500,NA,NA,8,mississippi,2008,mississippi_2008,Rasmussen,90,2,Strong Dem.,Strong Dem. 2008,6,Rasmussen,25,1156,43,56.17,-0.025584802843190313
33,46,21,405,NA,NA,12,mississippi,2008,mississippi_2008,UniversityofSouthAlabama,90,2,Strong Dem.,Strong Dem. 2008,6,0_None,1,1157,43,56.17,0.01587735163885562
40,50,7,600,NA,NA,20,mississippi,2008,mississippi_2008,Research2000,90,2,Strong Dem.,Strong Dem. 2008,6,Research2000,27,1158,43,56.17,-0.010845573818247023
44,52,3,500,NA,NA,35,mississippi,2008,mississippi_2008,Rasmussen,90,2,Strong Dem.,Strong Dem. 2008,6,Rasmussen,25,1159,43,56.17,-0.024734462707135974
49,49,2,600,NA,NA,1,missouri,2008,missouri_2008,Zogby,91,2,Close margin,Close margin 2008,2,Zogby,40,1160,49.23,49.36,-6.592960746525378e-4
49,49,2,1343,NA,NA,2,missouri,2008,missouri_2008,PublicPolicyPolling,91,2,Close margin,Close margin 2008,2,PublicPolicyPolling,22,1161,49.23,49.36,-6.592960746525378e-4
48,48,2,674,NA,NA,2,missouri,2008,missouri_2008,SurveyUSA,91,2,Close margin,Close margin 2008,2,SurveyUSA,33,1162,49.23,49.36,-6.592960746525378e-4
49,49,2,1e3,NA,NA,2,missouri,2008,missouri_2008,Rasmussen,91,2,Close margin,Close margin 2008,2,Rasmussen,25,1163,49.23,49.36,-6.592960746525378e-4
48,48,3,600,NA,NA,5,missouri,2008,missouri_2008,ARG,91,2,Close margin,Close margin 2008,2,ARG,3,1164,49.23,49.36,-6.592960746525378e-4
47,50,3,814,NA,NA,6,missouri,2008,missouri_2008,InsiderAdvantage,91,2,Close margin,Close margin 2008,2,InsiderAdvantage,11,1165,49.23,49.36,0.014804621451120603
46,47,7,625,NA,NA,6,missouri,2008,missouri_2008,MasonDixon,91,2,Close margin,Close margin 2008,2,MasonDixon,17,1166,49.23,49.36,0.004717048011368963
48,50,2,825,NA,NA,7,missouri,2008,missouri_2008,CNN/Time,91,2,Close margin,Close margin 2008,2,CNN/Time,5,1167,49.23,49.36,0.009544785558000535
48,46,6,600,NA,NA,9,missouri,2008,missouri_2008,Zogby,91,2,Close margin,Close margin 2008,2,Zogby,40,1168,49.23,49.36,-0.011297593946992979
48,48,1,672,NA,NA,9,missouri,2008,missouri_2008,SurveyUSA,91,2,Close margin,Close margin 2008,2,SurveyUSA,33,1169,49.23,49.36,-6.592960746525378e-4
48,47,3,1e3,NA,NA,9,missouri,2008,missouri_2008,Rasmussen,91,2,Close margin,Close margin 2008,2,Rasmussen,25,1170,49.23,49.36,-0.005922453969389396
48,47,2,800,NA,NA,12,missouri,2008,missouri_2008,Research2000,91,2,Close margin,Close margin 2008,2,Research2000,27,1171,49.23,49.36,-0.005922453969389396
45,46,9,625,NA,NA,12,missouri,2008,missouri_2008,MasonDixon,91,2,Close margin,Close margin 2008,2,MasonDixon,17,1172,49.23,49.36,0.004835209419852937
44,45,11,600,NA,NA,16,missouri,2008,missouri_2008,SuffolkUniversity,91,2,Close margin,Close margin 2008,2,SuffolkUniversity,31,1173,49.23,49.36,0.0049586814534373636
49,44,4,1e3,NA,NA,16,missouri,2008,missouri_2008,Rasmussen,91,2,Close margin,Close margin 2008,2,Rasmussen,25,1174,49.23,49.36,-0.02754101650476004
52,46,2,700,NA,NA,20,missouri,2008,missouri_2008,Rasmussen,91,2,Close margin,Close margin 2008,2,Rasmussen,25,1175,49.23,49.36,-0.0312715409726117
48,49,3,763,NA,NA,21,missouri,2008,missouri_2008,CNN/Time,91,2,Close margin,Close margin 2008,2,CNN/Time,5,1176,49.23,49.36,0.004495343100605176
48,46,6,1009,NA,NA,23,missouri,2008,missouri_2008,PublicPolicyPolling,91,2,Close margin,Close margin 2008,2,PublicPolicyPolling,22,1177,49.23,49.36,-0.011297593946992979
51,43,3,546,NA,NA,23,missouri,2008,missouri_2008,SurveyUSA,91,2,Close margin,Close margin 2008,2,SurveyUSA,33,1178,49.23,49.36,-0.043212487564014246
50,47,3,1e3,NA,NA,23,missouri,2008,missouri_2008,Rasmussen,91,2,Close margin,Close margin 2008,2,Rasmussen,25,1179,49.23,49.36,-0.016123213600425734
46,49,4,600,NA,NA,29,missouri,2008,missouri_2008,ARG,91,2,Close margin,Close margin 2008,2,ARG,3,1180,49.23,49.36,0.015130177609558038
50,47,3,1e3,NA,NA,30,missouri,2008,missouri_2008,Rasmussen,91,2,Close margin,Close margin 2008,2,Rasmussen,25,1181,49.23,49.36,-0.016123213600425734
49,48,3,744,NA,NA,35,missouri,2008,missouri_2008,CNN/Time,91,2,Close margin,Close margin 2008,2,CNN/Time,5,1182,49.23,49.36,-0.0058139352499102515
48,47,1,2734,NA,NA,2,montana,2008,montana_2008,PublicPolicyPolling,92,2,Close margin,Close margin 2008,2,PublicPolicyPolling,22,1183,47.11,49.49,-0.01758199847444708
46,49,4,600,NA,NA,5,montana,2008,montana_2008,ARG,92,2,Close margin,Close margin 2008,2,ARG,3,1184,47.11,49.49,0.0034706331045003536
44,48,5,500,NA,NA,6,montana,2008,montana_2008,Research2000,92,2,Close margin,Close margin 2008,2,Research2000,27,1185,47.11,49.49,0.009420289855072372
46,50,2,500,NA,NA,6,montana,2008,montana_2008,Rasmussen,92,2,Close margin,Close margin 2008,2,Rasmussen,25,1186,47.11,49.49,0.008514492753623149
44,48,8,625,NA,NA,10,montana,2008,montana_2008,MasonDixon,92,2,Close margin,Close margin 2008,2,MasonDixon,17,1187,47.11,49.49,0.009420289855072372
44,40,10,403,NA,NA,15,montana,2008,montana_2008,MontanaStateUniversity,92,2,Close margin,Close margin 2008,2,0_None,1,1188,47.11,49.49,-0.03612836438923406
45,49,3,500,NA,NA,19,montana,2008,montana_2008,Research2000,92,2,Close margin,Close margin 2008,2,Research2000,27,1189,47.11,49.49,0.00895775516497066
45,50,5,600,NA,NA,27,montana,2008,montana_2008,ARG,92,2,Close margin,Close margin 2008,2,ARG,3,1190,47.11,49.49,0.01399694889397396
44,52,4,500,NA,NA,34,montana,2008,montana_2008,Rasmussen,92,2,Close margin,Close margin 2008,2,Rasmussen,25,1191,47.11,49.49,0.029347826086956408
53,42,5,600,NA,NA,1,nevada,2008,nevada_2008,Zogby,93,2,Strong Rep.,Strong Rep. 2008,10,Zogby,40,1192,55.15,42.65,0.006011193628242373
51,47,2,1243,NA,NA,2,nevada,2008,nevada_2008,PublicPolicyPolling,93,2,Strong Rep.,Strong Rep. 2008,10,PublicPolicyPolling,22,1193,55.15,42.65,0.043497767205041504
47,43,10,625,NA,NA,6,nevada,2008,nevada_2008,MasonDixon,93,2,Strong Rep.,Strong Rep. 2008,10,MasonDixon,17,1194,55.15,42.65,0.04168370824812545
50,45,2,600,NA,NA,7,nevada,2008,nevada_2008,Research2000,93,2,Strong Rep.,Strong Rep. 2008,10,Research2000,27,1195,55.15,42.65,0.03759014099666341
52,45,1,684,NA,NA,7,nevada,2008,nevada_2008,CNN/Time,93,2,Strong Rep.,Strong Rep. 2008,10,CNN/Time,5,1196,55.15,42.65,0.027823456243543543
50,40,6,450,NA,NA,8,nevada,2008,nevada_2008,SuffolkUniversity,93,2,Strong Rep.,Strong Rep. 2008,10,SuffolkUniversity,31,1197,55.15,42.65,0.00835037491479207
50,46,1,700,NA,NA,8,nevada,2008,nevada_2008,Rasmussen,93,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1198,55.15,42.65,0.043072597137014335
52,40,6,628,NA,NA,9,nevada,2008,nevada_2008,GfKRoper,93,2,Strong Rep.,Strong Rep. 2008,10,GfKRoper,8,1199,55.15,42.65,-0.0013114608340001888
48,44,8,601,NA,NA,9,nevada,2008,nevada_2008,Zogby,93,2,Strong Rep.,Strong Rep. 2008,10,Zogby,40,1200,55.15,42.65,0.042166800035565055
51,46,3,700,NA,NA,14,nevada,2008,nevada_2008,CNN/Time,93,2,Strong Rep.,Strong Rep. 2008,10,CNN/Time,5,1201,55.15,42.65,0.03813273459405897
47,47,6,690,NA,NA,16,nevada,2008,nevada_2008,InsiderAdvantage,93,2,Strong Rep.,Strong Rep. 2008,10,InsiderAdvantage,11,1202,55.15,42.65,0.06390593047034765
50,45,3,700,NA,NA,19,nevada,2008,nevada_2008,Rasmussen,93,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1203,55.15,42.65,0.03759014099666341
49,46,4,506,NA,NA,22,nevada,2008,nevada_2008,InsiderAdvantage,93,2,Strong Rep.,Strong Rep. 2008,10,InsiderAdvantage,11,1204,55.15,42.65,0.04811645678613713
47,45,6,625,NA,NA,26,nevada,2008,nevada_2008,MasonDixon,93,2,Strong Rep.,Strong Rep. 2008,10,MasonDixon,17,1205,55.15,42.65,0.05303636525295635
50,43,4,600,NA,NA,29,nevada,2008,nevada_2008,Research2000,93,2,Strong Rep.,Strong Rep. 2008,10,Research2000,27,1206,55.15,42.65,0.02627152186819709
49,47,3,468,NA,NA,29,nevada,2008,nevada_2008,InsiderAdvantage,93,2,Strong Rep.,Strong Rep. 2008,10,InsiderAdvantage,11,1207,55.15,42.65,0.053489263803680964
51,47,2,500,NA,NA,33,nevada,2008,nevada_2008,Rasmussen,93,2,Strong Rep.,Strong Rep. 2008,10,Rasmussen,25,1208,55.15,42.65,0.043497767205041504
48,47,4,437,NA,NA,35,nevada,2008,nevada_2008,InsiderAdvantage,93,2,Strong Rep.,Strong Rep. 2008,10,InsiderAdvantage,11,1209,55.15,42.65,0.05864277257561079
51,47,2,684,NA,NA,35,nevada,2008,nevada_2008,CNN/Time,93,2,Strong Rep.,Strong Rep. 2008,10,CNN/Time,5,1210,55.15,42.65,0.043497767205041504
52,41,5,549,NA,NA,4,new-hampshire,2008,new-hampshire_2008,UniversityofNewHampshire,94,2,Strong Rep.,Strong Rep. 2008,10,UniversityofNewHampshire,35,1211,54.13,44.52,-0.010432232994893431
53,39,6,617,NA,NA,5,new-hampshire,2008,new-hampshire_2008,UniversityofNewHampshire,94,2,Strong Rep.,Strong Rep. 2008,10,UniversityofNewHampshire,35,1212,54.13,44.52,-0.027379404570396004
51,44,5,600,NA,NA,5,new-hampshire,2008,new-hampshire_2008,Research2000,94,2,Strong Rep.,Strong Rep. 2008,10,Research2000,27,1213,54.13,44.52,0.011865446688185233
